,author,author_id
8406,Armand Marie Leroi,-1605012190168351636
8407,Chris Claremont,7118704425961200852
8408,David Dalton,-6922342851065738629
8409,Augusten Burroughs,687766294807632030
8410,Michael J. Bradley,2912518434275928371
8411,Oscar Wilde,-1018607607169563576
8412,William Shakespeare,5120503262022660432
8413,William Shakespeare,5120503262022660432
8414,William Shakespeare,5120503262022660432
8415,William Shakespeare,5120503262022660432
8416,Louisa May Alcott,-5322454933936489978
8417,William Shakespeare,5120503262022660432
8418,Luigi Pirandello,2132096707476543941
8419,William Shakespeare,5120503262022660432
8420,Thomas  Harris,-8274280770927647188
8421,Thomas  Harris,-8274280770927647188
8422,Thomas  Harris,-8274280770927647188
8423,Dean Koontz,-787638034999434860
8424,Dean Koontz,-787638034999434860
8425,Dean Koontz,-787638034999434860
8426,David Axton,-7655917706373608558
8427,Dean Koontz,-787638034999434860
8428,Leigh Nichols,-697383849215219904
8429,Dean R. Koontz,-9180709110665115322
8430,Dean Koontz,-787638034999434860
8431,Dean Koontz,-787638034999434860
8432,Dean Koontz,-787638034999434860
8433,Dean Koontz,-787638034999434860
8434,Dean Koontz,-787638034999434860
8435,Dean Koontz,-787638034999434860
8436,Dean Koontz,-787638034999434860
8437,Dean Koontz,-787638034999434860
8438,Leigh Nichols,-697383849215219904
8439,Richard Paige,-8516419743105622064
8440,Leigh Nichols,-697383849215219904
8441,Dean Koontz,-787638034999434860
8442,Ramsey Campbell,-5901823322538458795
8443,Peter Ackroyd,884533690480930737
8444,William Shakespeare,5120503262022660432
8445,Marjorie Garber,-1534850038754695339
8446,John   Barton,6830262389898405407
8447,John Grisham,364911131522148362
8448,John Grisham,364911131522148362
8449,Michael Connelly,-571650108402926925
8450,Michael Connelly,-571650108402926925
8451,Michael Connelly,-571650108402926925
8452,Michael Connelly,-571650108402926925
8453,Michael Connelly,-571650108402926925
8454,Michael Connelly,-571650108402926925
8455,Michael Connelly,-571650108402926925
8456,Michael Connelly,-571650108402926925
8457,Charles Lamb,-1123263209542336503
8458,Charlaine Harris,-2566727169686319056
8459,Stephen Greenblatt,-8213904750981891867
8460,William Shakespeare,5120503262022660432
8461,Charlaine Harris,-2566727169686319056
8462,Francine Segan,1279763913281186914
8463,William Shakespeare,5120503262022660432
8464,Helen Vendler,-7597232115944426468
8465,Lisa Gardner,-6683353358177924488
8466,Lisa Gardner,-6683353358177924488
8467,Lisa Gardner,-6683353358177924488
8468,John Gardner,-8309329059889876247
8469,John Gardner,-8309329059889876247
8470,John Gardner,-8309329059889876247
8471,John W. Gardner,7648463329875829160
8472,J. Michael Lennon,-7004939086468261943
8473,Edgar Allan Poe,6748619906860659469
8474,Edgar Allan Poe,6748619906860659469
8475,Franz Kafka,4383883111969086617
8476,Franz Kafka,4383883111969086617
8477,Franz Kafka,4383883111969086617
8478,Franz Kafka,4383883111969086617
8479,Jean Lorrah,-6229303946096692934
8480,Richard Corliss,-2088958404791411664
8481,Vladimir Nabokov,-8859312752465127947
8482,Vladimir Nabokov,-8859312752465127947
8483,Knut Hamsun,6145474315978544921
8484,Knut Hamsun,6145474315978544921
8485,Knut Hamsun,6145474315978544921
8486,Knut Hamsun,6145474315978544921
8487,Knut Hamsun,6145474315978544921
8488,Knut Hamsun,6145474315978544921
8489,Knut Hamsun,6145474315978544921
8490,Scott Turow,-1970986916951882700
8491,Stephen Hawking,-1182206351854447902
8492,Clive Barker,-3532344662179155655
8493,Clive Barker,-3532344662179155655
8494,Clive Barker,-3532344662179155655
8495,Clive Barker,-3532344662179155655
8496,Clive Barker,-3532344662179155655
8497,Clive Barker,-3532344662179155655
8498,Clive Barker,-3532344662179155655
8499,Clive Barker,-3532344662179155655
8500,Aimé Césaire,-5506971375531831706
8501,Thomas Hardy,-2086380615405403021
8502,Thomas Hardy,-2086380615405403021
8503,Stephen King,3774561054279838451
8504,Stephen King,3774561054279838451
8505,Stephen King,3774561054279838451
8506,Richard Bachman,-510280871119245055
8507,Stephen King,3774561054279838451
8508,Tom Clancy,-6655646630177188017
8509,Robert Silverberg,1401903855342180444
8510,Tim Underwood,5440592878922089582
8511,Stephen King,3774561054279838451
8512,Stephen King,3774561054279838451
8513,Stewart O'Nan,-2460611464516820510
8514,Stephen King,3774561054279838451
8515,Stephen King,3774561054279838451
8516,Richard Bachman,-510280871119245055
8517,Joyce Reardon,3843906502791844721
8518,Jim Thompson,4979860234245298817
8519,Stephen King,3774561054279838451
8520,Stephen King,3774561054279838451
8521,Stephen King,3774561054279838451
8522,Sholom Aleichem,-8546606939001811259
8523,Sholom Aleichem,-8546606939001811259
8524,Paule Marshall,-1477221594588393808
8525,Thomas Pynchon,-6461434904613343301
8526,Isaac Bashevis Singer,-1173468841951981711
8527,H.P. Lovecraft,-2565743506719893215
8528,H.P. Lovecraft,-2565743506719893215
8529,H.P. Lovecraft,-2565743506719893215
8530,David   Robbins,3003878898205179482
8531,H.P. Lovecraft,-2565743506719893215
8532,Virgil,-2582519773190107429
8533,Virgil,-2582519773190107429
8534,Homer,2508115560618025833
8535,Simone Weil,-6522416853496439407
8536,Homer,2508115560618025833
8537,Clive Cussler,7600745574675699256
8538,Dante Alighieri,2505796524544004210
8539,Dante Alighieri,2505796524544004210
8540,Dante Alighieri,2505796524544004210
8541,Joseph Gallagher,-6536713671687915138
8542,Geoffrey Chaucer,3895123805307698728
8543,Geoffrey Chaucer,3895123805307698728
8544,Chris    Green,8700854736758127511
8545,Jules Verne,604815192790038912
8546,Mike Ashley,-4619778397758029393
8547,Jules Verne,604815192790038912
8548,Pauline Francis,741201542537536065
8549,Jules Verne,604815192790038912
8550,Jules Verne,604815192790038912
8551,Gonzague Saint Bris,-4737462548469124997
8552,Jules Verne,604815192790038912
8553,Jules Verne,604815192790038912
8554,Jules Verne,604815192790038912
8555,Jules Verne,604815192790038912
8556,Jules Verne,604815192790038912
8557,Mary Gordon,-1470712160907517359
8558,Lisa Unger,-8845671107267479890
8559,John A. Keel,7905211000793930456
8560,David Deida,4833904961290030148
8561,Reynolds Price,4984718648307263242
8562,Reynolds Price,4984718648307263242
8563,Jodi Picoult,6604780467749260421
8564,Ken Kesey,3641118236395235410
8565,Ken Kesey,3641118236395235410
8566,Paul Perry,5594642541674035654
8567,Ken Kesey,3641118236395235410
8568,Margaret Wise Brown,-3547131027449764221
8569,Margaret Wise Brown,-3547131027449764221
8570,Bill Maher,5971934882868579104
8571,Bill Maher,5971934882868579104
8572,Bill Maher,5971934882868579104
8573,S.E. Hinton,-2927064090074150054
8574,Jane Jeong Trenka,-8038184127828757591
8575,Judd Winick,-7868396549500010144
8576,Audre Lorde,5832717115499021633
8577,Sandra Cisneros,-3774760762943460196
8578,Sandra Cisneros,-3774760762943460196
8579,Homer,2508115560618025833
8580,William Shakespeare,5120503262022660432
8581,Carolyn Keene,2706017279698352655
8582,Carolyn Keene,2706017279698352655
8583,Carolyn Keene,2706017279698352655
8584,Carolyn Keene,2706017279698352655
8585,Carolyn Keene,2706017279698352655
8586,Roy Mottahedeh,38093410935587714
8587,Tom Brokaw,3112610943656479523
8588,Ricardo Semler,7807256864910762644
8589,Fern Michaels,1883468045677582906
8590,Robert J. Ray,-7675949918826724453
8591,Francis Meynell,-6573151382705158692
8592,Lynn Setzer,1715266552235064314
8593,Thomas Hardy,-2086380615405403021
8594,Thomas Hardy,-2086380615405403021
8595,Thomas Hardy,-2086380615405403021
8596,Greg Cox,3753377388442745335
8597,Graham Hancock,765248114865499925
8598,James Hillman,7357140897874379750
8599,Jude Watson,-6447335722575926858
8600,Mike Kennedy,7864134233329146660
8601,Greg Cox,3753377388442745335
8602,Gail Godwin,3913310405577734215
8603,P.D. Eastman,4175222730911923840
8604,T.S. Eliot,2147400780002959897
8605,Frances Gies,-1813820229911186263
8606,Rohinton Mistry,-3281279669218811431
8607,Rosie Daley,-2348653270715382306
8608,William Shakespeare,5120503262022660432
8609,William Shakespeare,5120503262022660432
8610,William Shakespeare,5120503262022660432
8611,Ursula Hegi,581209983958442006
8612,Ursula Hegi,581209983958442006
8613,Janet Fitch,6530913480147560053
8614,William Shakespeare,5120503262022660432
8615,Jean Rabe,3960808908062788236
8616,Aimé Césaire,-5506971375531831706
8617,William Shakespeare,5120503262022660432
8618,SparkNotes,-1254135353599385202
8619,William Shakespeare,5120503262022660432
8620,John Berendt,-1496256309656879384
8621,Michel de Montaigne,4306121983064664220
8622,Amy L. Marsland,-3458047773060483073
8623,Victor Hugo,4091757094509029658
8624,Stephen Greenblatt,-8213904750981891867
8625,Sarah K. Herz,1235086979188219610
8626,William Shakespeare,5120503262022660432
8627,William Shakespeare,5120503262022660432
8628,William Shakespeare,5120503262022660432
8629,William Shakespeare,5120503262022660432
8630,William Shakespeare,5120503262022660432
8631,William Shakespeare,5120503262022660432
8632,SparkNotes,-1254135353599385202
8633,William Shakespeare,5120503262022660432
8634,Christina Schwarz,3005906760324108851
8635,Haruki Murakami,2152004235167666121
8636,Stewart Brand,1970137670407772162
8637,Francine Pascal,4623945335826371782
8638,Dale Carnegie,-6779655884814665833
8639,Dale Carnegie,-6779655884814665833
8640,Donna Dale Carnegie,-4944665178559872579
8641,Charles Wheelan,-9187027721456784569
8642,Pavel Tsatsouline,3609972886557610093
8643,Desmond Morris,-6763481459587188609
8644,Doug Lansky,7247501199743793667
8645,Anthony Bourdain,-8206267066169508982
8646,Michael J. Mauboussin,-4590801746554321001
8647,Donald Miller,-4339165633879612179
8648,Douglas Adams,2124749463266512826
8649,Robbie Stamp,7506067561624030900
8650,Stephen King,3774561054279838451
8651,Greg Behrendt,-4986190235591756111
8652,Max Barry,7254142014588438986
8653,Gloria Naylor,4112658393741055988
8654,Sigrid Nunez,6993106437143039343
8655,Sigrid Nunez,6993106437143039343
8656,Karel Čapek,3683340839189173188
8657,Michio Kaku,-7152240099324164427
8658,Joanne Fluke,-7083189690687945030
8659,Joanne Fluke,-7083189690687945030
8660,Joanne Fluke,-7083189690687945030
8661,Joanne Fluke,-7083189690687945030
8662,Joanne Fluke,-7083189690687945030
8663,Christopher Moore,-5284084728878595578
8664,Joanne Fluke,-7083189690687945030
8665,Joanne Fluke,-7083189690687945030
8666,Joanne Fluke,-7083189690687945030
8667,Eric H.F. Law,5577985695707763620
8668,Al Ries,-5833079752589748064
8669,Al Ries,-5833079752589748064
8670,Al Ries,-5833079752589748064
8671,Al Ries,-5833079752589748064
8672,Christopher Moore,-5284084728878595578
8673,Christopher Moore,-5284084728878595578
8674,Christopher Moore,-5284084728878595578
8675,Christopher Moore,-5284084728878595578
8676,Christopher Moore,-5284084728878595578
8677,Christopher Moore,-5284084728878595578
8678,Bill Buford,1713051329044086092
8679,Will Eisner,-4365642823570650666
8680,Will Eisner,-4365642823570650666
8681,Will Eisner,-4365642823570650666
8682,Will Eisner,-4365642823570650666
8683,Will Eisner,-4365642823570650666
8684,Robert E. Howard,8818155458849417106
8685,Akira Yoshida,-1065637595378652076
8686,Sandy Petersen,2152098278233269322
8687,H.P. Lovecraft,-2565743506719893215
8688,Lynn Willis,1160003705706079273
8689,William    Jones,2727111528728893560
8690,Keith Herber,-1115934938695207651
8691,Cody Goodfellow,8480463837865137418
8692,Sam Johnson,-2712272619969587797
8693,Sandy Petersen,2152098278233269322
8694,Sandy Petersen,2152098278233269322
8695,Stephen Mark Rainey,3798201984594624340
8696,Jules Verne,604815192790038912
8697,Jim Fergus,5572180293940292326
8698,William Easterly,-53687648963518968
8699,William Strunk Jr.,-2749594266493457090
8700,Bram Stoker,-5319270726477162652
8701,Marta Acosta,-4631571346337899981
8702,Mary Wollstonecraft Shelley,-5586498384251940276
8703,Candace Ward,3316880064286393520
8704,Michael J. Lyons,-6992391128868464869
8705,James L. Stokesbury,7157629270879897072
8706,Richard Matheson,-3202403868014964460
8707,Richard Matheson,-3202403868014964460
8708,Logan Swanson,-196736769210250430
8709,Richard Matheson,-3202403868014964460
8710,Richard Matheson,-3202403868014964460
8711,Richard Matheson,-3202403868014964460
8712,Richard Matheson,-3202403868014964460
8713,Richard Matheson,-3202403868014964460
8714,Ian Edginton,7771744095533121704
8715,Richard Matheson,-3202403868014964460
8716,Ha Jin,-6170454772698278194
8717,Ha Jin,-6170454772698278194
8718,Ha Jin,-6170454772698278194
8719,Ha Jin,-6170454772698278194
8720,Ha Jin,-6170454772698278194
8721,S.E. Hinton,-2927064090074150054
8722,S.E. Hinton,-2927064090074150054
8723,S.E. Hinton,-2927064090074150054
8724,Allen J. Frantzen,-5222329299226125288
8725,John Steinbeck,-6008285400810092710
8726,Anya Seton,5874130340844913211
8727,Alice Dalgliesh,6558531836542552613
8728,Bethany Roberts,-5613598621156499444
8729,Janet S. Wong,4788700808278676587
8730,James Patterson,4895296585593002774
8731,James Patterson,4895296585593002774
8732,James Patterson,4895296585593002774
8733,James Patterson,4895296585593002774
8734,James Patterson,4895296585593002774
8735,James Patterson,4895296585593002774
8736,James N. Frey,-5835064633064028503
8737,Robert D. Kaplan,1590363394472063756
8738,Robert D. Kaplan,1590363394472063756
8739,Robert D. Kaplan,1590363394472063756
8740,Åsne Seierstad,6172790233086229298
8741,Åsne Seierstad,6172790233086229298
8742,Nancy White Carlstrom,8647224924753783100
8743,Susan Oliver,2017629802762894692
8744,Sophie Kinsella,-6394138035116627850
8745,Lauren Henderson,-1926039197157997329
8746,Sophie Kinsella,-6394138035116627850
8747,Jennifer Crusie,2972909011920246835
8748,Jennifer Crusie,2972909011920246835
8749,Jennifer Crusie,2972909011920246835
8750,Jennifer Crusie,2972909011920246835
8751,Jennifer Crusie,2972909011920246835
8752,Jennifer Crusie,2972909011920246835
8753,Jennifer Crusie,2972909011920246835
8754,Jennifer Crusie,2972909011920246835
8755,Jennifer Crusie,2972909011920246835
8756,Jennifer Crusie,2972909011920246835
8757,Jennifer Crusie,2972909011920246835
8758,Jennifer Weiner,-7262143241277306689
8759,Anna Maxted,3039291039806903185
8760,Anna Maxted,3039291039806903185
8761,Anna Maxted,3039291039806903185
8762,Anna Maxted,3039291039806903185
8763,Anna Maxted,3039291039806903185
8764,Michelle Lovric,-2987131233934827318
8765,Danzy Senna,8556710544588956686
8766,Nelson DeMille,-6377049935303335094
8767,Nelson DeMille,-6377049935303335094
8768,Nelson DeMille,-6377049935303335094
8769,Nelson DeMille,-6377049935303335094
8770,Nelson DeMille,-6377049935303335094
8771,Nelson DeMille,-6377049935303335094
8772,Nelson DeMille,-6377049935303335094
8773,Nelson DeMille,-6377049935303335094
8774,Kay Redfield Jamison,-6141151346996390010
8775,Reinaldo Arenas,2120207520848171512
8776,C.S. Friedman,3926391263830450992
8777,Anne Stuart,5965669609733326519
8778,Linda  Anderson,1459432180785103980
8779,Keith Gray,-6318881896440150555
8780,Carolyn Meyer,8154459983885486417
8781,Quentin Carter,-6786120486576925469
8782,Quentin W. Fleming,-6585413743992641870
8783,Edwin Page,-2377260119596286427
8784,Quentin Skinner,3304260461323357426
8785,Maeve Binchy,-307275166870076320
8786,Aljean Harmetz,7658129162063422858
8787,Andre Dubus,6255205797940959780
8788,Andre Dubus,6255205797940959780
8789,Andre Dubus,6255205797940959780
8790,Charles Frazier,627519800442156112
8791,Paul A. Sabatier,-5948860237562215309
8792,Sara Zarr,-3817922060742409741
8793,Sharon Rose Wilson,2604069640675861674
8794,Jhumpa Lahiri,-2097694499119951107
8795,Donna Freitas,6344345512413155763
8796,Stephen Jay Gould,-2948091732249365695
8797,Stephen Jay Gould,-2948091732249365695
8798,Stephen Jay Gould,-2948091732249365695
8799,Stephen Jay Gould,-2948091732249365695
8800,Stephen Jay Gould,-2948091732249365695
8801,Stephen Jay Gould,-2948091732249365695
8802,Stephen Jay Gould,-2948091732249365695
8803,Stephen Jay Gould,-2948091732249365695
8804,Elisabeth Kübler-Ross,745440573673674987
8805,James B. Stiff,-4032629705808989982
8806,Joseph Delaney,5302954273813702490
8807,Jim Hougan,4633784728606770615
8808,Howard F. Lyman,8376412982410431574
8809,Vicki Constantine Croke,-4703584043642973146
8810,Donna M. Jackson,-3342410002001020265
8811,National Commission on Terrorist Attacks Upon The United States,-8512854162632843756
8812,Emma McLaughlin,3354102427117841832
8813,Charles Darwin,5247348278208855127
8814,Charles Darwin,5247348278208855127
8815,Theodosius Dobzhansky,-2508593921040271789
8816,Michael D. Lyman,-6115509198379182444
8817,Lyman S. Spitzer Jr.,3857365751672019415
8818,Michael D. Lyman,-6115509198379182444
8819,Rudyard Kipling,4248012991588774329
8820,Rudyard Kipling,4248012991588774329
8821,Rudyard Kipling,4248012991588774329
8822,Rudyard Kipling,4248012991588774329
8823,William Shakespeare,5120503262022660432
8824,William Shakespeare,5120503262022660432
8825,T.S. Eliot,2147400780002959897
8826,T.S. Eliot,2147400780002959897
8827,T.S. Eliot,2147400780002959897
8828,Stephen King,3774561054279838451
8829,Kurt Vonnegut Jr.,6268052053560495579
8830,Nancy White Carlstrom,8647224924753783100
8831,Nancy White Carlstrom,8647224924753783100
8832,Adam Swift,8387163130696902164
8833,Stephen Mulhall,2304328713191045497
8834,Adam Swift,8387163130696902164
8835,Max Beerbohm,-3123986349422528109
8836,Matt Braun,2293486129082315589
8837,Matt Braun,2293486129082315589
8838,Hugh Honour,7863120635996769503
8839,Hugh Honour,7863120635996769503
8840,Hugh Honour,7863120635996769503
8841,Elizabeth Mann,-2581124649571173305
8842,John Patrick Diggins,-3232687726035748370
8843,Richard Wilhelm,-516977544569044565
8844,Anonymous,-925843331979452356
8845,Anonymous,-925843331979452356
8846,Sarah Dening,-7442598668280067570
8847,Ian Edginton,7771744095533121704
8848,Ian Edginton,7771744095533121704
8849,Reader's Digest Association,-522293164789070274
8850,William L. Simon,-3249775434929711584
8851,Reader's Digest Association,-522293164789070274
8852,Takashi Hashiguchi,-4356935774995429783
8853,Davina Thomas,-5755098206294248711
8854,Jeffrey Ford,8574650861058246114
8855,Dave Barry,-3594619561255474282
8856,Geraldine McCaughrean,8999379671738765664
8857,Peter Walsh,3300848894390911199
8858,J.M. Barrie,-4305396098293155534
8859,Spider Robinson,3114477659421492893
8860,Diana Wynne Jones,7474348678355721587
8861,Diana Wynne Jones,7474348678355721587
8862,Diana Wynne Jones,7474348678355721587
8863,Maeve Binchy,-307275166870076320
8864,Maeve Binchy,-307275166870076320
8865,Maeve Binchy,-307275166870076320
8866,Maeve Binchy,-307275166870076320
8867,Maeve Binchy,-307275166870076320
8868,Maeve Binchy,-307275166870076320
8869,Maeve Binchy,-307275166870076320
8870,Maeve Binchy,-307275166870076320
8871,Maeve Binchy,-307275166870076320
8872,Kate McMullan,-2652648742005039605
8873,J.K. Rowling,-7231496022189490415
8874,George E. Stanley,6445149863072560799
8875,George E. Stanley,6445149863072560799
8876,Ron Roy,1981182652854147809
8877,Ron Roy,1981182652854147809
8878,George E. Stanley,6445149863072560799
8879,Judy Hall,6700540689651616176
8880,Catherine de Zegher,2843343398440267574
8881,Dante Alighieri,2505796524544004210
8882,William C. Davis,-4329118997901692474
8883,J.G. Passarella,-23323338798415006
8884,Hayao Miyazaki,-6208037760216599391
8885,Hayao Miyazaki,-6208037760216599391
8886,Sophocles,-2119505085092608038
8887,Sophocles,-2119505085092608038
8888,Thomas Mann,-5533504702308784478
8889,Christopher Marlowe,-8213642787322821820
8890,Thomas Mann,-5533504702308784478
8891,Jun'ichirō Tanizaki,2109763592987091543
8892,Brian L. Weiss,-6789058475184326071
8893,Jun'ichirō Tanizaki,2109763592987091543
8894,Jun'ichirō Tanizaki,2109763592987091543
8895,Jun'ichirō Tanizaki,2109763592987091543
8896,Jun'ichirō Tanizaki,2109763592987091543
8897,Jun'ichirō Tanizaki,2109763592987091543
8898,Jun'ichirō Tanizaki,2109763592987091543
8899,Jun'ichirō Tanizaki,2109763592987091543
8900,Terry Pratchett,7295195527056652647
8901,Terry Pratchett,7295195527056652647
8902,Terry Pratchett,7295195527056652647
8903,Terry Pratchett,7295195527056652647
8904,Terry Pratchett,7295195527056652647
8905,Terry Pratchett,7295195527056652647
8906,Terry Pratchett,7295195527056652647
8907,Terry Pratchett,7295195527056652647
8908,Terry Pratchett,7295195527056652647
8909,Terry Pratchett,7295195527056652647
8910,Terry Pratchett,7295195527056652647
8911,Terry Pratchett,7295195527056652647
8912,Stephen Briggs,-6913099815931118445
8913,Terry Pratchett,7295195527056652647
8914,Terry Pratchett,7295195527056652647
8915,Terry Pratchett,7295195527056652647
8916,Terry Pratchett,7295195527056652647
8917,Terry Pratchett,7295195527056652647
8918,Peter Haining,5561807010038248761
8919,Terry Pratchett,7295195527056652647
8920,Terry Pratchett,7295195527056652647
8921,Terry Pratchett,7295195527056652647
8922,Terry Pratchett,7295195527056652647
8923,Terry Pratchett,7295195527056652647
8924,Terry Pratchett,7295195527056652647
8925,Terry Pratchett,7295195527056652647
8926,Terry Pratchett,7295195527056652647
8927,Terry Pratchett,7295195527056652647
8928,Terry Pratchett,7295195527056652647
8929,Peter Milligan,-8554868849822661347
8930,Murray Sayle,-4521439913901865016
8931,Bruce Campbell,-2259580979726789436
8932,Robert  Hamburger,2445980135828674431
8933,Harold Coyle,-6850198375228749223
8934,Scott MacMillan,2563940793340118846
8935,Clive Cussler,7600745574675699256
8936,Randy Alcorn,3185901096367023656
8937,Marie McSwigan,5580252361874533518
8938,Clive Barker,-3532344662179155655
8939,Clive Barker,-3532344662179155655
8940,Mark Harlan,4860629939122281003
8941,Charles W. Sydnor Jr.,5467007617836974708
8942,Peter Maurice Wright,-8342892511998073001
8943,John Maddox Roberts,6321550534469950106
8944,Sean McMullen,6769508263104372962
8945,Damion Hunter,2688685816588175217
8946,Avigdor Kahalani,-5350812755083980389
8947,Jonathan Parshall,7211741102509933737
8948,Bob Madgic,-8871199001065689112
8949,Dorothy Roberts,4902767442996935560
8950,Caitlin Brennan,-7814464711241926629
8951,Keith Baker,-3405283577231731301
8952,Francine Patterson,-621091964026745763
8953,Barry Chubin,-3367094148120145955
8954,W.E.B. Griffin,5968683730821630960
8955,Robert Fulghum,4508899079722241601
8956,Richard Shenkman,1856292746063277310
8957,Robert Ludlum,3416509851148845566
8958,Jonathan Ryder,-1003477851000173833
8959,Larry Bond,-4982243148408966507
8960,Rick Hicks,-1217843246867019514
8961,R.F. Laird,5673757355592549877
8962,Radclyffe,-1463470799223996664
8963,Diana Palmer,-2210213571480296688
8964,Deb Stover,-7452835533985147901
8965,Penny Jordan,-5448638240527793880
8966,Greg Iles,7127867490882658112
8967,Robin Cook,-7535580769343454757
8968,Steve Allen,507507323949480797
8969,Larry McMurtry,-6978626767687619774
8970,Larry McMurtry,-6978626767687619774
8971,Jack Higgins,-5030986358261991239
8972,Leon Uris,756905967717880641
8973,Chris Ryall,6916045378791814780
8974,Clive Barker,-3532344662179155655
8975,Catherine Hapka,-2988919258924723886
8976,Karen A. Bale,8811126956672777288
8977,Dan Birlew,3200100718764852381
8978,Robert Jordan,4030315275411934405
8979,Ruth Stiles Gannett,7467759895133911657
8980,Ciruelo Cabral,-3369675662963418803
8981,Stephanie Rowe,-5741297737728434803
8982,David Noonan,9210696083529938037
8983,James A. Owen,-247714660613043763
8984,Alan Cohen,-5479787930441521073
8985,Terry Brooks,-2873963180765870691
8986,Terry Brooks,-2873963180765870691
8987,Terry Brooks,-2873963180765870691
8988,Terry Brooks,-2873963180765870691
8989,Terry Brooks,-2873963180765870691
8990,Lester del Rey,-5496979798755799926
8991,Terry Brooks,-2873963180765870691
8992,Terry Brooks,-2873963180765870691
8993,Terry Brooks,-2873963180765870691
8994,Mary Walton,-7377464573322662977
8995,Terry Brooks,-2873963180765870691
8996,Oliver Ho,-8876929798662377188
8997,Spencer Johnson,5117944030593716308
8998,Joe Kelly,-1613047562131330276
8999,Marc Andreyko,-6779877908357547943
9000,Sabine C. Bauer,-6100975965147700220
9001,D.W. Buffa,5691499886100720289
9002,Terri Blackstock,4330350865125463773
9003,Clive Cussler,7600745574675699256
9004,Clive Cussler,7600745574675699256
9005,Robert Stock,-600813376962192472
9006,Sylvia Day,4656561413599721783
9007,Mark Nesbitt,5178689115851406641
9008,Jerry Seinfeld,2053319318403334093
9009,Friedrich Dürrenmatt,2289294605140476781
9010,Norman Schwarzkopf,-3376809164312790147
9011,James M. McPherson,8948019075730318497
9012,Cecil Adams,-7611358576513550777
9013,Cecil Adams,-7611358576513550777
9014,Richard P. Feynman,-5244254529044014437
9015,Richard P. Feynman,-5244254529044014437
9016,Alan Dean Foster,1750485041123111696
9017,Alan Dean Foster,1750485041123111696
9018,Alan Dean Foster,1750485041123111696
9019,Alan Dean Foster,1750485041123111696
9020,Alan Dean Foster,1750485041123111696
9021,Alan Dean Foster,1750485041123111696
9022,Alan Dean Foster,1750485041123111696
9023,Alan Dean Foster,1750485041123111696
9024,Alan Dean Foster,1750485041123111696
9025,Alan Dean Foster,1750485041123111696
9026,Alan Dean Foster,1750485041123111696
9027,Alan Dean Foster,1750485041123111696
9028,Alan Dean Foster,1750485041123111696
9029,Alan Dean Foster,1750485041123111696
9030,Alan Dean Foster,1750485041123111696
9031,Alan Dean Foster,1750485041123111696
9032,Alan Dean Foster,1750485041123111696
9033,Alan Dean Foster,1750485041123111696
9034,Ryūnosuke Akutagawa,-24188031067913925
9035,Leil Lowndes,-9182162547221230451
9036,Lucille Colandro,6970161263288683390
9037,Stephen Crane,8760912528807430017
9038,Stephen Crane,8760912528807430017
9039,Oliver Ho,-8876929798662377188
9040,Robert Jordan,4030315275411934405
9041,Robert Jordan,4030315275411934405
9042,Robert Jordan,4030315275411934405
9043,SparkNotes,-1254135353599385202
9044,Mary Wollstonecraft Shelley,-5586498384251940276
9045,Gary Friedrich,4482932253613938765
9046,Mary Wollstonecraft Shelley,-5586498384251940276
9047,Mary Wollstonecraft Shelley,-5586498384251940276
9048,Theodore Roszak,-211272376770063958
9049,Mary Wollstonecraft Shelley,-5586498384251940276
9050,Christopher Bram,5038207795391882727
9051,Mary Wollstonecraft Shelley,-5586498384251940276
9052,R. Gary Patterson,-7679055367683973937
9053,Harpo Marx,-460766256142468666
9054,Joe Adamson,4484473240853412678
9055,Ray McAllister,6397012016944434790
9056,Sarah Mayberry,-3516237313579117968
9057,Sarah Mayberry,-3516237313579117968
9058,Robert Greene,-132410091536114468
9059,Marc Eliot,-8311007146583810868
9060,Starr Smith,-5402432089194515616
9061,Michael Munn,-6656675247138787645
9062,Stuart Woods,6218872772062370697
9063,Paramahansa Yogananda,2597504701985754127
9064,John G. Fuller,7298918391217091476
9065,Babette Rothschild,-7492594532370043620
9066,Karen Kingsbury,-2355732705432009466
9067,Mary Balogh,5467152105461580378
9068,Sue William Silverman,8038305493074233859
9069,Christopher Pike,-5891940994055131254
9070,Sandra Benítez,6436185032599356495
9071,Linda Lay Shuler,1336373485878183683
9072,Shauna Singh Baldwin,-6093925968711747599
9073,Maggie Shayne,962921879398828119
9074,Judith McNaught,3840180874719046358
9075,Teresa Medeiros,-6474024497543845170
9076,James Luceno,-1252739916580257091
9077,Daniel  Wallace,-9186234315746935737
9078,James Luceno,-1252739916580257091
9079,Michael Littlefield,3675336723102060286
9080,Ann Margaret Lewis,5266968704630137295
9081,Daniel  Wallace,-9186234315746935737
9082,Troy Denning,5809330097854456311
9083,Welles Hartley,-9109529486350105035
9084,Timothy Zahn,-8415044603745634346
9085,John Knoll,-1733194297334954111
9086,John Ostrander,8544816791754056242
9087,J.W. Rinzler,-8576255331088786720
9088,W. Haden Blackman,-7320916091367882078
9089,Wesley Martin,-5419564604238954842
9090,Bonnie Burton,1491085985350724221
9091,Thomas Andrews,8074205197970009862
9092,W. Haden Blackman,-7320916091367882078
9093,John Jackson Miller,-2170000694887008640
9094,Stephen J. Sansweet,-8044800532486771118
9095,John Ostrander,8544816791754056242
9096,Robin  Davis,-1124474775768980031
9097,Daniel  Wallace,-9186234315746935737
9098,George Lucas,6289773136608086125
