,book_id,author_id
2144,9781400052998,-1227597290174104124
2145,9780393967975,4383883111969086617
2146,9781593080297,4383883111969086617
2147,9780486290300,4383883111969086617
2148,9780231118958,-2951254897230024998
2149,9780141439495,-4415398180546019993
2150,9780192805348,-4415398180546019993
2151,9781400102723,-4415398180546019993
2152,9780794503291,535274071991068321
2153,9781402726620,6836041080275778450
2154,9781844560349,-4415398180546019993
2155,9780060838744,-2464435426588170520
2156,9780007204496,-9113590232120530267
2157,9780446698221,-9113590232120530267
2158,9780446313933,-9113590232120530267
2159,9780684873169,-9113590232120530267
2160,9780822013549,-8138042195826607405
2161,9780143038092,-5657740758911734456
2162,9780679882817,9112125919781936251
2163,9780394800912,9112125919781936251
2164,9780394800769,9112125919781936251
2165,9780394800837,9112125919781936251
2166,9780679891116,9112125919781936251
2167,9780679800033,9112125919781936251
2168,9780394844848,9112125919781936251
2169,9780007175222,9112125919781936251
2170,9780679889106,9112125919781936251
2171,9780007158515,9112125919781936251
2172,9781930332355,9112125919781936251
2173,9780807218730,9112125919781936251
2174,9780679867128,9112125919781936251
2175,9781565847040,8563737133385191970
2176,9780375834967,9112125919781936251
2177,9780865164710,9112125919781936251
2178,9780007169979,-8406360312962946872
2179,9780062516596,8543237901132789180
2180,9780141185262,-8859312752465127947
2181,9780691089577,-8593752279976316859
2182,9781883011192,-8859312752465127947
2183,9780747553465,-2720478019761287538
2184,9781400078431,-1239846503195706403
2185,9780940322783,-6975054029426775485
2186,9780679745396,-1239846503195706403
2187,9788520918869,-1239846503195706403
2188,9780740720123,-8116085479879749594
2189,9780740721946,8262457056777421690
2190,9780140620627,-8737488671052739689
2191,9780142000083,-8737488671052739689
2192,9780679783275,-8737488671052739689
2193,9780810119116,-8737488671052739689
2194,9780385492164,6082505291745409481
2195,9781844670222,4326872653023575199
2196,9781859843826,4326872653023575199
2197,9781931859356,2786841416667960938
2198,9780743265690,-6952705223737809744
2199,9780752864327,3416509851148845566
2200,9780140307375,6859673577059136215
2201,9780064405447,-3782531183930773011
2202,9780064405454,-3782531183930773011
2203,9780064400992,-3782531183930773011
2204,9780971316829,9062054666478160261
2205,9780873512695,-3782531183930773011
2206,9780064405461,-3782531183930773011
2207,9780064405478,-3782531183930773011
2208,9780690134490,-3782531183930773011
2209,9780064408585,-3782531183930773011
2210,9780064400961,-3782531183930773011
2211,9781416916178,3648219653736143193
2212,9780440400356,3648219653736143193
2213,9780929093093,-1725860026781972292
2214,9780385732956,-1725860026781972292
2215,9780020419709,-3442708400065427518
2216,9780688320140,8715401086502101958
2217,9780765316110,6354889566838392015
2218,9780765309044,6354889566838392015
2219,9780765347985,6354889566838392015
2220,9780765341174,6354889566838392015
2221,9780765341297,6354889566838392015
2222,9780898794168,6354889566838392015
2223,9780312876067,6354889566838392015
2224,9780061093999,6354889566838392015
2225,9780765341280,6354889566838392015
2226,9780812550757,6354889566838392015
2227,9780812524260,6354889566838392015
2228,9780812532616,6354889566838392015
2229,9781593974800,6354889566838392015
2230,9780345482402,6354889566838392015
2231,9780399245497,6097978086378665682
2232,9780399242083,6097978086378665682
2233,9780142501528,6097978086378665682
2234,9780142501092,6097978086378665682
2235,9781862301382,6097978086378665682
2236,9780142501184,6097978086378665682
2237,9780142401422,6097978086378665682
2238,9780142402481,6097978086378665682
2239,9780142401989,6097978086378665682
2240,9780843174205,5744154370754678085
2241,9780843121100,5744154370754678085
2242,9780843178388,5744154370754678085
2243,9780843121315,5744154370754678085
2244,9780843175042,5744154370754678085
2245,9781405211994,5744154370754678085
2246,9780843124927,5744154370754678085
2247,9780679801245,5744154370754678085
2248,9780679801153,5744154370754678085
2249,9780679801252,5744154370754678085
2250,9780679801269,5744154370754678085
2251,9782010189142,5744154370754678085
2252,9780385074575,5930618561279902133
2253,9780689707490,-6317909083958270856
2254,9780689305641,-6317909083958270856
2255,9781595191359,-6317909083958270856
2256,9780060753108,4912182488527764256
2257,9780142302330,4912182488527764256
2258,9780441012398,4912182488527764256
2259,9780515138818,4912182488527764256
2260,9780441005833,4912182488527764256
2261,9780698119604,4912182488527764256
2262,9780152000172,4912182488527764256
2263,9780451528827,-4307538472671018319
2264,9781419326967,-4307538472671018319
2265,9780553560688,-4307538472671018319
2266,9780448400631,-4307538472671018319
2267,9780679729976,-8859312752465127947
2268,9780141185873,-8859312752465127947
2269,9780156027755,-8859312752465127947
2270,9781883011185,-8859312752465127947
2271,9780691024714,-8593752279976316859
2272,9780811216746,-8859312752465127947
2273,9780679727224,-8859312752465127947
2274,9780312353261,8383669798885086531
2275,9780312354602,8383669798885086531
2276,9780972167482,9099105356211693409
2277,9780743471220,-38609263919307078
2278,9780060278427,2205259268780311771
2279,9781400307845,-759868269903150162
2280,9781400307852,-759868269903150162
2281,9780060724917,-759868269903150162
2282,9780060885526,2205259268780311771
2283,9780064400817,-759868269903150162
2284,9780064461962,-759868269903150162
2285,9781400307869,-759868269903150162
2286,9781400082797,-3803919252919891943
2287,9780226505367,555944097076632624
2288,9780810117495,5787205109761610528
2289,9780064407144,-6885677823696481372
2290,9780380016365,4018771682256220531
2291,9780064433730,-759868269903150162
2292,9780060565091,-759868269903150162
2293,9780064406925,-759868269903150162
2294,9780064434973,-759868269903150162
2295,9780064409902,6482526843665066652
2296,9780385325332,-759868269903150162
2297,9781558491229,-3405755083781398886
2298,9780060565084,-759868269903150162
2299,9780060885380,-759868269903150162
2300,9780060885434,-759868269903150162
2301,9780064420815,-759868269903150162
2302,9780064462044,6589093754258175467
2303,9780064434874,-759868269903150162
2304,9780060885427,-759868269903150162
2305,9780064434942,-759868269903150162
2306,9780064434980,-759868269903150162
2307,9780060885458,-759868269903150162
2308,9780064460903,-2630728195520208731
2309,9780060885397,-759868269903150162
2310,9780064401586,4601895502752909788
2311,9780060885373,-759868269903150162
2312,9780789422132,394901354912005653
2313,9780756616342,394901354912005653
2314,9780786864027,-7278597967575074075
2315,9789707705739,1255123550626320642
2316,9780789458209,394901354912005653
2317,9780783548814,394901354912005653
2318,9780375875267,-3462961609534682356
2319,9780060598976,-1831036340106445391
2320,9781581345261,-69207872759566415
2321,9780922729364,-4890192470483403804
2322,9780385410786,7538381560404257669
2323,9781857151374,5625076447719721349
2324,9780099744214,5625076447719721349
2325,9780807011010,-4280434440316015362
2326,9780195181302,-2050326224784933921
2327,9781557091840,-8479612446869397261
2328,9780448431451,-3045752104471994076
2329,9780345427052,8122844667640939768
2330,9780399154003,5947800570683386591
2331,9780425194980,5947800570683386591
2332,9780425201916,5947800570683386591
2333,9780425194973,5947800570683386591
2334,9780425210765,5947800570683386591
2335,9780425206959,5947800570683386591
2336,9780425199381,5947800570683386591
2337,9780425196731,5947800570683386591
2338,9780425208854,5947800570683386591
2339,9780515123463,5947800570683386591
2340,9780425199930,5947800570683386591
2341,9780425199169,5947800570683386591
2342,9780425208465,5947800570683386591
2343,9780425197455,5947800570683386591
2344,9780425199831,5947800570683386591
2345,9780425196748,5947800570683386591
2346,9780425194997,5947800570683386591
2347,9780449221396,5947800570683386591
2348,9780515125603,5947800570683386591
2349,9780425202883,5947800570683386591
2350,9780425207185,5947800570683386591
2351,9780425197059,5947800570683386591
2352,9780425198001,5947800570683386591
2353,9780718132385,5947800570683386591
2354,9780425203545,5947800570683386591
2355,9780449213308,5947800570683386591
2356,9780449220498,5947800570683386591
2357,9780399143069,5947800570683386591
2358,9780515125511,5947800570683386591
2359,9780399244919,-7424946345531107360
2360,9781861979339,-7424946345531107360
2361,9780778801467,-7866804019557714296
2362,9780393325171,5256156944540098175
2363,9780393325539,-5165025757249141869
2364,9780786177837,5256156944540098175
2365,9780060584085,5631901365731752422
2366,9780415936842,-1901189489422244039
2367,9781582432908,6736419302605047609
2368,9780385337632,-2488456509578684411
2369,9780312861872,6354889566838392015
2370,9780786712342,-2952772903072997191
2371,9780142002728,-197004238290300678
2372,9788497643658,-197004238290300678
2373,9780553383539,-4157829248385655
2374,9780684845777,-1076319791973623544
2375,9780721601946,-5083485463291494455
2376,9780553379334,-4157829248385655
2377,9781842430354,-4157829248385655
2378,9780345418906,2124749463266512826
2379,9780330491235,2124749463266512826
2380,9780739332078,2124749463266512826
2381,9782290053652,-6718586056288975307
2382,9780330491198,2124749463266512826
2383,9780517599242,2124749463266512826
2384,9782864603498,-2885898112491446175
2385,9780385517218,8698540966013472762
2386,9781594865671,7360322593749992577
2387,9780140260892,8698540966013472762
2388,9780375708763,8698540966013472762
2389,9780375708732,8698540966013472762
2390,9780375758737,-8460330040345052719
2391,9780965193771,-8460330040345052719
2392,9780684852560,-630677995843459240
2393,9780373692286,-1720682125494050677
2394,9780312936914,8385301074338934995
2395,9780571178568,-630677995843459240
2396,9781844080083,2268437442521041921
2397,9780688172374,2268437442521041921
2398,9781844082520,2268437442521041921
2399,9782226135513,2268437442521041921
2400,9780582435674,8133279738010604217
2401,9780091881801,-8917617442346186570
2402,9780307264558,4906941257994932006
2403,9780345487421,5649173517055467720
2404,9780789488770,5864544889782341451
2405,9780060245603,-340454531051817624
2406,9780789479310,3267591345574396553
2407,9780807588970,-4252323325940507856
2408,9780786818723,7161551309333684474
2409,9780061131523,5083763925521340017
2410,9780439401876,-7874884969966889521
2411,9788439710097,-3679569420054151337
2412,9780486428406,5444998477891417929
2413,9780486437453,5444998477891417929
2414,9780486280233,5444998477891417929
2415,9780393315080,1476252569100390915
2416,9780141182605,1476252569100390915
2417,9780140274097,1476252569100390915
2418,9783453164130,1476252569100390915
2419,9780413735904,1476252569100390915
2420,9780786706310,1476252569100390915
2421,9780393316025,1476252569100390915
2422,9780099468646,1476252569100390915
2423,9780552771238,3177565183737479674
2424,9780552771832,3177565183737479674
2425,9780805079135,154012006560305275
2426,9782070513284,2839831168377907168
2427,9780743477109,5120503262022660432
2428,9780812035711,5120503262022660432
2429,9780446606981,5924277806372063760
2430,9780446614894,5924277806372063760
2431,9780446614726,5924277806372063760
2432,9780764586026,2811693156536659706
2433,9780446608282,5924277806372063760
2434,9780060088743,-1867968052915550481
2435,9780448439044,7469409490595015484
2436,9780517209486,-5062769006829096123
2437,9780060086213,-4617732747782057390
2438,9781569716687,7771744095533121704
2439,9780060086206,-4617732747782057390
2440,9780345251671,-8347305568689197125
2441,9780345251220,-8347305568689197125
2442,9781840233803,7771744095533121704
2443,9780891901631,1272391749817479118
2444,9780307346605,7818248773708435987
2445,9780375759239,-9133562385368615326
2446,9780805076233,4445798512200185177
2447,9780688085872,7157629270879897072
2448,9780517052259,-9133562385368615326
2449,9780486215310,-9133562385368615326
2450,9780439574273,-9133562385368615326
2451,9780451528018,-197004238290300678
2452,9789626343340,-197004238290300678
2453,9780763630645,-197004238290300678
2454,9781596792500,-7939575024960345592
2455,9781401301958,-4066505049899385279
2456,9781401301941,-4066505049899385279
2457,9780316016650,-8867881832929737740
2458,9780439286060,1971679171316554433
2459,9780142002261,-6604862430895354312
2460,9780316905749,-8867881832929737740
2461,9781577780724,-6982597255507922672
2462,9780316000956,-8867881832929737740
2463,9780446695602,323447128629166076
2464,9781560258018,6050623500226516964
2465,9780226063126,-3364593502569726275
2466,9781577782087,-6982597255507922672
2467,9780823016624,7299017569674229637
2468,9780976249870,5159157037633402529
2469,9781588993007,-149341782008373005
2470,9781583227206,1936881107511895803
2471,9780767916035,365652438701934010
2472,9780806527284,7376697938937585457
2473,9780316779234,5448985880037201208
2474,9781592289448,5012721884358071349
2475,9780451196712,-510280871119245055
2476,9781586216887,6620418335595344876
2477,9781879373563,-2045297750135970151
2478,9780553813531,1820984632247294724
2479,9780385602730,1820984632247294724
2480,9780394705125,-2580246116272716817
2481,9781886363069,2456314729962099216
2482,9780226348186,-3172459493911490318
2483,9780312182625,-4503392041548783232
2484,9781415929018,-4788546896289766994
2485,9781400046843,-8735765983759500989
2486,9780380794775,-8022033347272214957
2487,9780975323113,4129801175226441852
2488,9780792273639,-8087604697472713544
2489,9781584281405,7171507253037485467
2490,9780749934422,2412872400049661954
2491,9781584281344,108711344819282035
2492,9782266082655,-1018607607169563576
2493,9781842161906,-1018607607169563576
2494,9780393955682,-1018607607169563576
2495,9780393927542,-1018607607169563576
2496,9780192807298,-1018607607169563576
2497,9780231121255,-6031997978620355809
2498,9780486218434,-2937637797533140518
2499,9780743264075,-542132340189300103
2500,9780486296388,3647446140993219063
2501,9780688152024,6776883140295608610
2502,9780789460974,5765859221834508129
2503,9780448435367,6335675804811746229
2504,9780448437699,6335675804811746229
2505,9781841482644,3439616947854428155
2506,9780448442518,6335675804811746229
2507,9780385033985,4528380071194117071
2508,9780764525681,5735297265065977332
2509,9780803729780,791871589857509183
2510,9780415942577,1251228879276342785
2511,9780448440132,-1048068560429030328
2512,9780811856980,-7264893226891284281
2513,9780500203521,3903044448972929751
2514,9780813013954,515860757106877173
2515,9780970016409,-6907488468660560001
2516,9780970016416,-6907488468660560001
2517,9780590428880,-6907488468660560001
2518,9780811201087,-3443547789915671572
2519,9780440235163,-3318946523019286409
2520,9789500717632,8743958255448125364
2521,9780060086244,-5244950903565394211
2522,9780060731304,-5244950903565394211
2523,9780099489986,-5244950903565394211
2524,9780060090388,-5244950903565394211
2525,9780060090371,-5244950903565394211
2526,9780060787035,-5244950903565394211
2527,9781902602325,-5244950903565394211
2528,9781421504612,-1816282813857598737
2529,9781421501758,-1816282813857598737
2530,9780552995887,8743958255448125364
2531,9781400043187,8743958255448125364
2532,9781932206104,-5124126785080963446
2533,9781932206081,-5124126785080963446
2534,9780743285025,3972799467496969040
2535,9780743285018,3972799467496969040
2536,9780743211994,3972799467496969040
2537,9780895260901,-1400192562646228222
2538,9780345425928,3972799467496969040
2539,9780812930344,3972799467496969040
2540,9780743270687,3972799467496969040
2541,9780345479723,7682090981611499700
2542,9780525948926,7909660126921869110
2543,9780452286368,7909660126921869110
2544,9780451171924,7909660126921869110
2545,9780394415765,7909660126921869110
2546,9781842430347,-4157829248385655
2547,9780449910283,-954854854715779710
2548,9780874776317,-965929883814214408
2549,9780393326901,5245936552429975002
2550,9780440241416,-6394138035116627850
2551,9780440241911,-6394138035116627850
2552,9780440241812,-6394138035116627850
2553,9780440241898,-6394138035116627850
2554,9780385338707,-6394138035116627850
2555,9780552998871,-6394138035116627850
2556,9781573223201,6139826755010559921
2557,9780252019814,-176166291329716411
2558,9780811839747,-8033615195656762135
2559,9780375757990,6513063834106787168
2560,9780691019628,8933100660581470334
2561,9780486406664,-6096037886589351744
2562,9780679428954,5134752186925486479
2563,9780198245971,-7144621973245439942
2564,9780691120522,-7144621973245439942
2565,9780253209108,-7235495565014904257
2566,9780872203495,-6242272934198052764
2567,9781559343565,6208899126785615732
2568,9780439474290,7044402663733783938
2569,9780807555385,-2492287912356995692
2570,9780375752193,-7736892108984880332
2571,9780687002825,-1269844562051405750
2572,9781595542328,-2355732705432009466
2573,9780451200266,1925365673467634143
2574,9780393308556,1385956298463816410
2575,9780768423488,-8213338836734537738
2576,9780802829665,6717337909763144526
2577,9780671737696,1212740649356400553
2578,9780060957261,8614231180373836836
2579,9780349113005,1414537762031160432
2580,9780345464019,-5657740758911734456
2581,9788408067016,-5657740758911734456
2582,9780156032292,-585059520506907617
2583,9780141013800,5120503262022660432
2584,9780618134304,1801502711962652060
2585,9780375714573,1381283796977773509
2586,9780375714665,1381283796977773509
2587,9780375424151,1381283796977773509
2588,9780375714672,1381283796977773509
2589,9780753820254,3066314652366597579
2590,9780786837878,-3594619561255474282
2591,9780765342409,6354889566838392015
2592,9780812565959,6354889566838392015
2593,9780345453860,7669427520013768676
2594,9780812513738,4030315275411934405
2595,9781595550446,3081284212589740600
2596,9780373802548,-3958875305077694644
2597,9780062507549,145011218015814769
2598,9780099283577,2109763592987091543
2599,9780060622138,-9064395428163661100
2600,9780515135961,1403184013755102889
2601,9780099448754,2152004235167666121
2602,9780099448471,2152004235167666121
2603,9780060851897,6950755538310173542
2604,9781842430224,-4157829248385655
2605,9781842430361,-4157829248385655
2606,9780553107753,-4157829248385655
2607,9783499156717,-4157829248385655
2608,9783499154294,-4157829248385655
2609,9783499224423,-4157829248385655
2610,9780385333474,6268052053560495579
2611,9780385333818,6268052053560495579
2612,9780385334143,6268052053560495579
2613,9780385333870,6268052053560495579
2614,9780099267546,6268052053560495579
2615,9780385334235,6268052053560495579
2616,9780743410588,6268052053560495579
2617,9780385334266,6268052053560495579
2618,9780060263195,6268052053560495579
2619,9780517124369,6268052053560495579
2620,9780060544881,-2236729088091949858
2621,9780061131547,-2236729088091949858
2622,9780553286373,-2236729088091949858
2623,9780380977260,-2236729088091949858
2624,9780060859626,-2236729088091949858
2625,9781877741098,-2236729088091949858
2626,9780553112443,-2236729088091949858
2627,9780743474764,-2236729088091949858
2628,9780060545840,6350860997918263476
2629,9780060777333,-2236729088091949858
2630,9780375415036,242267352445205352
2631,9780143036357,242267352445205352
2632,9780156421171,242267352445205352
2633,9780141183725,242267352445205352
2634,9780156701761,242267352445205352
2635,9780679420255,-1481533067814793671
2636,9781585425006,3454975046318108624
2637,9781585425242,3454975046318108624
2638,9781585424993,3454975046318108624
2639,9781585425495,3454975046318108624
2640,9781585425549,3454975046318108624
2641,9780393324358,3454975046318108624
2642,9780440201045,3454975046318108624
2643,9781559362153,6112094287786476432
2644,9780374528669,6677754342236778419
2645,9781400034680,4568644548845534114
2646,9789500703208,4568644548845534114
2647,9780826414755,5896557730372675836
2648,9780571224388,4265614283105543357
2649,9780385468862,-4370404830651759888
2650,9780765344953,6354889566838392015
2651,9780812532579,6354889566838392015
2652,9780307237699,2531694028650246242
2653,9780679746324,883375678156619824
2654,9780976072676,1154357503703389981
2655,9780060826581,6378332461927078602
2656,9780007176151,883375678156619824
2657,9780446608473,-1583856070240307869
2658,9780486424583,7956623694665261
2659,9780099474128,-8047500967375816837
2660,9780553381412,5886175479209532331
2661,9780767902526,6575532081622169050
2662,9780307279460,6575532081622169050
2663,9780736411035,952506472661947492
2664,9780571219353,5289840618322435040
2665,9781932806496,-2896617891432014926
2666,9780330261562,-1481533067814793671
2667,9780156260558,-1481533067814793671
2668,9780156659758,-1481533067814793671
2669,9781400042821,-732294828785964121
2670,9780771065262,-732294828785964121
2671,9780375759314,-1428910906545847977
2672,9780525477624,-9155229128769451078
2673,9780385333764,5469390650840427838
2674,9780060837167,7609706271048213115
2675,9780375700989,-3794546741820231018
2676,9781400102952,2152004235167666121
2677,9781400044610,2152004235167666121
2678,9780316159418,6172790233086229298
2679,9780807831090,1276651260298667620
2680,9780393061222,1822324323150891807
2681,9780812972351,-8182659398997692077
2682,9788426415165,-304661850395071566
2683,9780851703008,-8449868145262256048
2684,9780312254995,-8449868145262256048
2685,9780099592419,-8449868145262256048
2686,9788497598361,-8449868145262256048
2687,9780140189353,-8602528307443375218
2688,9780812969993,-8449868145262256048
2689,9780140274110,4926705289323003873
2690,9780413772428,233441748545121314
2691,9780099440833,233441748545121314
2692,9780060926960,233441748545121314
2693,9780060976101,233441748545121314
2694,9780679781486,7358908116405279673
2695,9780375703843,7358908116405279673
2696,9780679781493,7358908116405279673
2697,9780375837890,4926705289323003873
2698,9780375507908,4926705289323003873
2699,9781581821369,4078450681483343763
2700,9780812975932,4926705289323003873
2701,9780141185934,4926705289323003873
2702,9780679745570,4926705289323003873
2703,9780962088117,-2240403236337651614
2704,9780792274575,6055331696877869932
2705,9780385280792,6268052053560495579
2706,9781594201080,5007912378820927272
2707,9780099468387,-4663203795219824195
2708,9780099429791,-4663203795219824195
2709,9780879074494,7665115356869490624
2710,9783518373903,1147976867187673747
2711,9780805232110,4383883111969086617
2712,9783442730506,2152004235167666121
2713,9780375726521,-1325898776893340872
2714,9780375726538,-1325898776893340872
2715,9780231082815,-1325898776893340872
2716,9780375726545,-1325898776893340872
2717,9780965913225,7072676261136435978
2718,9781582346434,-6276588862189135049
2719,9780156421355,5884775494470907013
2720,9783804417830,7455761439413670174
2721,9783458340447,5884775494470907013
2722,9781400076321,4363745112147445380
2723,9780415278485,4363745112147445380
2724,9780679738954,4363745112147445380
2725,9783492207003,1195403268670759800
2726,9780385481960,7258815293448242872
2727,9780449911419,-5346785151240423863
2728,9780571145454,-8657472854018843922
2729,9780553384154,-3876702905827422832
2730,9780440229209,4451159979642274955
2731,9781594481932,3745215875748218522
2732,9781855496958,1008860330849470444
2733,9780385311298,-6826825460635967268
2734,9780712664561,-2908546618755664534
2735,9780946487509,-4415129093285386592
2736,9780886778446,1977710787166080380
2737,9780439194044,5437877538993066487
2738,9780886779061,1977710787166080380
2739,9781860645884,-1954197449138636904
2740,9780618254118,8222718863670162882
2741,9780312352189,-7482795937314614230
2742,9780345407863,-2908546618755664534
2743,9780060837334,-6302296752627274234
2744,9780312194390,2646474909041324581
2745,9780140714753,5120503262022660432
2746,9780330353823,2646474909041324581
2747,9780316367950,6542926644195180184
2748,9780312337070,4230184084612128998
2749,9783499222504,2152004235167666121
2750,9781593080341,-197004238290300678
2751,9781593080402,-197004238290300678
2752,9780312425944,6993106437143039343
2753,9780449908976,7870280127235277536
2754,9781894917124,-3730661251323126998
2755,9781565117723,3496672684842326064
2756,9780822216315,5448985880037201208
2757,9780312306182,6055555245094674689
2758,9788644101277,9140069455315767115
2759,9780156002165,-5380155736011133591
2760,9780571191635,-5380155736011133591
2761,9780156011464,-5380155736011133591
2762,9780691013800,-5380155736011133591
2763,9780393323856,-5380155736011133591
2764,9780142437209,1565702442038581492
2765,9780517333419,-1836720368458485122
2766,9780312263102,-1836720368458485122
2767,9780312049997,-1836720368458485122
2768,9780312252816,-1836720368458485122
2769,9780312263089,-1836720368458485122
2770,9780312151256,-1836720368458485122
2771,9780312265816,-1836720368458485122
2772,9780520243262,2572480709497549701
2773,9780520229136,2572480709497549701
2774,9780812973013,-4396540496407966416
2775,9781570625190,5049270035374168565
2776,9780977795306,8156567082095250960
2777,9782884490474,1105884506928538431
2778,9780802839725,-5496706243066043245
2779,9780520213685,3019019395706246906
2780,9780195309683,2530055827265600773
2781,9780062508119,-160915930125992336
2782,9780800637149,-8636157546672675271
2783,9781400054770,-1146602847307297967
2784,9780743262729,-6978626767687619774
2785,9780312426026,5246948201183167472
2786,9780713996876,5246948201183167472
2787,9781584795421,7465729713588029171
2788,9780060885731,-4680502267978843940
2789,9780061131622,-4680502267978843940
2790,9781846162664,1326098373578936023
2791,9780316525657,2695576183632053554
2792,9780976882305,-7202761287901822391
2793,9780030547744,-7431788805211271122
2794,9780440415800,-7431788805211271122
2795,9780307383419,2531694028650246242
2796,9780426203650,-5486247830793489013
2797,9780426203681,5269474306994607414
2798,9780426203674,4244648227479390414
2799,9781416947400,-4986190235591756111
2800,9780439698399,8369323230273398891
2801,9781558322455,-4005863462392919957
2802,9781575420776,-1516742251496341160
2803,9781561583768,5462037417910886265
2804,9781862073296,418935240062367614
2805,9781843534099,-964427024572640076
2806,9780300111149,1132423912967314079
2807,9780385732338,-4604310645719608003
2808,9780312971397,-7678824169358933804
2809,9780143037149,-606928567947271712
2810,9780449200162,-6762327210093080963
2811,9780440424949,4720049506176264526
2812,9780440412243,4720049506176264526
2813,9781573225052,5802131359676905449
2814,9781556434303,1835369845326243623
2815,9780140250329,-4839185008755336683
2816,9781598870541,-7932226428848232917
2817,9780452280687,8546269566534750753
2818,9780151731565,6193407816879897027
2819,9788497592581,6193407816879897027
2820,9780764543401,3910653641929132552
2821,9780156030434,6193407816879897027
2822,9780847826469,6193407816879897027
2823,9780156029063,6193407816879897027
2824,9780156913218,6193407816879897027
2825,9780156001250,6193407816879897027
2826,9780253202178,6193407816879897027
2827,9780300093049,6193407816879897027
2828,9780753817988,6193407816879897027
2829,9780253203182,6193407816879897027
2830,9783829601863,2145963253834540795
2831,9781590302255,-6166959085198195048
2832,9781580624596,-6166959085198195048
2833,9781402561016,-6166959085198195048
2834,9780552998086,6575532081622169050
2835,9780380713813,6575532081622169050
2836,9780141182803,278628065099990466
2837,9780439774390,8334895323661569116
2838,9781854790477,7713697412882823233
2839,9781593081485,6237606912497453671
2840,9781596009707,6237606912497453671
2841,9781577658030,-7939575024960345592
2842,9781853260407,6237606912497453671
2843,9780743289412,3774561054279838451
2844,9780881507195,-8323210853016652397
2845,9780385732918,-6712986986529491888
2846,9780553381696,-2890721353245517114
2847,9780843955842,3774561054279838451
2848,9780743555616,3774561054279838451
2849,9781416524359,3774561054279838451
2850,9780671874759,3774561054279838451
2851,9781416524342,3774561054279838451
2852,9788497597722,3774561054279838451
2853,9780739317365,3774561054279838451
2854,9780743525855,3774561054279838451
2855,9780743537001,3774561054279838451
2856,9780836254273,-6709382654466907102
2857,9781587671166,3674194019843371867
2858,9780553471830,3774561054279838451
2859,9780307348241,3774561054279838451
2860,9780451190758,-510280871119245055
2861,9780836269147,-6709382654466907102
2862,9780345470638,3774561054279838451
2863,9781580631600,2514027102321364092
2864,9780451170118,3774561054279838451
2865,9780450417399,3774561054279838451
2866,9780452277755,-510280871119245055
2867,9780743233590,3774561054279838451
2868,9780671039721,3774561054279838451
2869,9780451185976,3774561054279838451
2870,9782253147695,3774561054279838451
2871,9780553562835,-2897998352031117697
2872,9780679776314,-774749446597454555
2873,9780060005696,7003069124947741765
2874,9780393060911,-8462331984262552569
2875,9780679768098,-8462331984262552569
2876,9780393323528,-8462331984262552569
2877,9780679751236,1590363394472063756
2878,9780851115191,3355898069847774696
2879,9780679431480,1590363394472063756
2880,9780375758256,682896965371862055
2881,9781841155043,682896965371862055
2882,9780553483321,4623945335826371782
2883,9780803725744,-2652648742005039605
2884,9780786868995,-3222570015223563127
2885,9780385602051,1820984632247294724
2886,9788573027105,-4788546896289766994
2887,9781593081928,4248012991588774329
2888,9780436205491,-362389744663777198
2889,9780684841250,-3969820101019892744
2890,9780684868196,-3969820101019892744
2891,9780743239806,-3969820101019892744
2892,9780684839745,-3969820101019892744
2893,9780684841212,-3969820101019892744
2894,9781879794061,255688539151872250
2895,9780375701962,885886999077878570
2896,9780060745905,758260267637931641
2897,9780061351396,758260267637931641
2898,9780465003129,5223668692694166812
2899,9780752842691,8373202435925127314
2900,9781560764984,-4873900941323546314
2901,9781582346175,-9160219534805584976
2902,9780684854274,-1549190613756800856
2903,9780684854281,-1549190613756800856
2904,9781415930687,-954854854715779710
2905,9780099460954,3957905676145642389
2906,9780684844640,3957905676145642389
2907,9780393318791,-7966727984055311527
2908,9781841957951,2267349880071560381
2909,9780684839059,3957905676145642389
2910,9780393318357,-3173485946744423768
2911,9780306808906,4116165576849806523
2912,9780345460806,4406283585720302514
2913,9780743564373,3957905676145642389
2914,9780684174693,3957905676145642389
2915,9780140139396,-1428910906545847977
2916,9780140159943,-1428910906545847977
2917,9780143039792,-1428910906545847977
2918,9780140154412,-1428910906545847977
2919,9780375759321,-1428910906545847977
2920,9780140247961,6091752325204916072
2921,9780060757083,233954007605554072
2922,9781892145024,233954007605554072
2923,9780061228742,233954007605554072
2924,9780140364491,233954007605554072
2925,9780802135582,2614139087733178455
2926,9780618537259,6595611596453940022
2927,9781585421770,83592667971525577
2928,9780375756603,-7543705260533444314
2929,9780786888016,-897893762706471501
2930,9780786891078,-897893762706471501
2931,9780684873176,-9113590232120530267
2932,9780743250443,-9113590232120530267
2933,9781555916220,7484700800187110360
2934,9780345377968,-9113590232120530267
2935,9780743264730,-2838335289408037281
2936,9780684837710,-2838335289408037281
2937,9780743286978,-2838335289408037281
2938,9780385496094,2020706701721912680
2939,9780007189953,2121901035446926698
2940,9780743499262,2121901035446926698
2941,9781401301880,2121901035446926698
2942,9780821726846,3019401350215645160
2943,9780060744878,1700950187985012281
2944,9780140230277,6604780467749260421
2945,9780743496711,6604780467749260421
2946,9780743422444,6604780467749260421
2947,9780425185506,6604780467749260421
2948,9780743431019,6604780467749260421
2949,9780743418713,6604780467749260421
2950,9780061150142,6604780467749260421
2951,9780743454537,6604780467749260421
2952,9780802142849,627519800442156112
